ds,uid,pv
2023/3/23,100017321,1
2023/5/17,100017321,2
2023/5/12,100017321,2
2023/5/15,100017321,2
2023/3/19,100017321,2
2023/3/27,100017321,1
2023/5/13,100017321,1
2023/5/5,100017321,1
2023/3/18,100017321,1
2023/5/19,100017321,2
2023/5/10,100017321,1
2023/5/20,100017321,1
2023/5/1,100017321,1
2023/3/20,100017321,3
2023/5/7,100017321,1
2023/4/27,100017321,3
2023/4/30,100017321,1
2023/5/24,100017321,1
2023/5/3,100017321,1
2023/3/21,100017321,2
2023/3/25,100017321,1
2023/5/3,100017342,2
2023/7/2,100017342,1
2023/8/16,100017342,1
2023/4/25,100017342,2
2023/6/24,100017342,1
2023/6/19,100017342,3
2023/7/28,100017342,2
2023/5/18,100017342,1
2023/5/7,100017342,1
2023/7/15,100017342,1
2023/7/21,100017342,1
2023/4/17,100017342,3
2023/7/20,100017342,1
2023/7/13,100017342,2
2023/7/4,100017342,2
2023/5/30,100017342,1
2023/7/3,100017342,2
2023/6/15,100017342,1
2023/5/22,100017342,1
2023/6/20,100017342,1
2023/7/16,100017342,1
2023/7/5,100017342,3
2023/5/4,100017342,2
2023/5/10,100017342,3
2023/5/29,100017342,1
2023/6/18,100017342,1
2023/8/28,100017342,1
2023/6/8,100017342,1
2023/8/2,100017342,1
2023/7/6,100017342,1
2023/6/23,100017342,1
2023/7/26,100017342,1
2023/8/29,100017342,1
2023/8/17,100017342,1
2023/4/30,100017342,1
2023/4/16,100017342,1
2023/4/24,100017342,1
2023/8/14,100017342,1
2023/8/10,100017342,1
2023/5/25,100017342,1
2023/5/17,100017342,2
2023/5/16,100017342,1
2023/7/11,100017342,2
2023/7/27,100017342,1
2023/8/30,100017342,1
2023/7/20,100017392,1
2023/7/16,100017392,1
2023/6/27,100017392,1
2023/6/26,100017392,2
2023/6/25,100017392,2
2023/7/5,100017392,1
2023/7/12,100017392,3
2023/6/13,100017392,1
2023/7/19,100017392,1
2023/7/17,100017392,1
2023/7/18,100017392,1
2023/7/24,100017392,1
2023/6/20,100017392,1
2023/6/11,100017392,1
2022/9/23,100017394,1
2022/9/19,100017394,1
2023/6/29,100017477,1
2022/11/14,100017510,4
2022/12/2,100017510,1
2022/12/28,100017510,1
2022/11/16,100017510,8
2022/12/8,100017510,1
2022/12/20,100017510,1
2022/11/25,100017510,3
2022/11/22,100017510,5
2022/11/17,100017510,5
2022/11/15,100017510,5
2022/11/30,100017510,1
2022/12/6,100017510,1
2023/8/27,100017534,1
2023/7/13,100017534,2
2023/7/8,100017534,2
2023/7/19,100017534,2
2023/8/12,100017534,1
2023/8/16,100017534,1
2023/6/10,100017534,1
2023/6/15,100017534,1
2023/7/4,100017534,2
2023/7/29,100017534,2
2023/7/20,100017534,2
2023/6/25,100017534,1
2023/8/11,100017534,3
2023/8/20,100017534,1
2023/7/9,100017534,1
2023/8/21,100017534,1
2023/6/12,100017534,3
2023/7/1,100017534,1
2023/7/12,100017534,2
2023/7/3,100017534,6
2023/6/7,100017534,1
2023/7/2,100017534,1
2023/6/14,100017534,1
2023/6/23,100017534,1
2023/8/31,100017534,1
2023/6/21,100017534,5
2023/6/11,100017534,5
2023/6/16,100017534,3
2023/7/10,100017534,1
2023/8/9,100017534,1
2023/8/26,100017534,1
2023/8/23,100017534,1
2023/7/26,100017534,1
2023/7/21,100017534,1
2023/6/6,100017534,1
2023/6/5,100017534,5
2023/6/24,100017534,2
2023/7/5,100017534,1
2023/8/4,100017534,1
2023/7/22,100017534,2
2023/8/2,100017534,1
2023/7/11,100017534,2
2023/8/24,100017534,1
2023/6/26,100017534,1
2023/8/7,100017534,6
2023/6/29,100017534,1
2023/6/30,100017534,1
2023/7/7,100017534,2
2023/7/14,100017534,1
2023/7/27,100017534,1
2023/6/20,100017534,2
2023/6/17,100017534,2
2023/7/24,100017534,1
2023/8/19,100017534,2
2023/6/28,100017534,2
2023/7/6,100017534,3
2023/8/1,100017534,2
2023/7/15,100017534,1
2022/9/29,100017546,3
2022/10/1,100017546,1
2022/10/8,100017546,1
2022/10/4,100017546,1
2023/7/9,100017557,2
2023/5/15,100017557,2
2023/7/12,100017557,1
2022/10/6,100017557,1
2023/4/12,100017557,1
2023/7/10,100017557,1
2023/3/20,100017557,1
2023/5/23,100017557,1
2023/4/25,100017557,2
2023/1/26,100017557,1
2023/7/7,100017557,1
2023/6/29,100017557,2
2023/6/3,100017557,1
2023/3/6,100017557,1
2023/4/30,100017557,1
2023/5/14,100017557,1
2023/4/19,100017557,1
2022/9/29,100017557,2
2022/10/20,100017557,2
2023/5/8,100017557,1
2022/9/28,100017557,1
2023/4/21,100017557,2
2023/7/4,100017557,1
2022/10/29,100017557,1
2023/3/15,100017557,1
2023/6/15,100017557,1
2023/6/7,100017557,1
2023/5/16,100017557,1
2023/2/5,100017557,1
2023/2/8,100017557,1
2022/9/27,100017557,1
2023/3/19,100017557,2
2023/1/28,100017557,1
2023/2/16,100017557,1
2022/11/18,100017557,2
2023/1/27,100017557,3
2022/10/9,100017557,1
2023/2/12,100017557,1
2023/4/18,100017557,1
2023/6/1,100017557,2
2023/4/13,100017557,2
2023/8/29,100017557,1
2023/2/7,100017557,1
2023/5/17,100017557,1
2023/5/4,100017557,1
2023/7/5,100017557,2
2023/5/19,100017557,1
2023/3/22,100017557,1
2023/8/27,100017557,1
2023/9/1,100017557,1
2022/9/22,100017557,1
2023/3/16,100017557,1
2023/4/15,100017557,1
2023/7/11,100017557,1
2023/1/29,100017557,1
2023/1/25,100017557,1
2022/11/1,100017557,2
2023/4/30,100017561,4
2023/5/5,100017561,1
2023/4/6,100017686,3
2023/4/10,100017686,1
2023/4/12,100017686,3
2023/4/7,100017686,1
2023/4/9,100017686,1
2023/4/8,100017686,3
2023/4/11,100017686,3
2023/4/29,100017711,2
2023/7/25,100017711,1
2023/1/27,100017739,1
2023/2/4,100017739,2
2023/2/7,100017739,5
2023/2/6,100017739,1
2023/1/26,100017739,5
2023/2/5,100017739,3
2023/1/30,100017739,2
2023/3/14,100017759,2
2023/4/24,100017759,1
2023/3/9,100017759,5
2023/3/1,100017759,3
2023/3/5,100017759,1
2023/4/3,100017759,4
2023/7/4,100017761,1
2022/9/9,100017761,1
2023/7/3,100017761,2
2022/9/5,100017761,1
2023/5/31,100017761,2
2023/6/1,100017761,2
2022/9/8,100017761,2
2023/4/4,100017807,1
2023/4/7,100017893,1
2023/5/5,100017894,6
2023/3/29,100017894,12
2023/8/30,100017894,3
2022/10/13,100017894,5
2023/2/7,100017894,12
2023/4/8,100017894,8
2023/6/26,100017894,6
2023/8/3,100017894,3
2022/10/24,100017894,2
2023/5/9,100017894,5
2023/4/11,100017894,3
2023/7/3,100017894,19
2023/4/4,100017894,5
2022/10/26,100017894,2
2022/11/8,100017894,1
2023/2/24,100017894,7
2023/4/2,100017894,1
2023/3/12,100017894,20
2023/5/25,100017894,2
2023/3/23,100017894,6
2023/3/7,100017894,4
2023/2/23,100017894,6
2023/4/17,100017894,4
2023/2/9,100017894,12
2023/4/10,100017894,5
2023/4/14,100017894,6
2023/2/10,100017894,5
2023/2/20,100017894,50
2023/3/24,100017894,7
2023/5/11,100017894,3
2023/4/22,100017894,6
2023/2/16,100017894,9
2023/3/17,100017894,6
2022/10/28,100017894,2
2023/5/26,100017894,6
2023/8/25,100017894,9
2023/7/16,100017894,1
2023/8/1,100017894,3
2023/2/13,100017894,7
2023/5/10,100017894,5
2023/4/12,100017894,11
2023/7/27,100017894,19
2022/11/11,100017894,1
2023/2/11,100017894,5
2023/4/27,100017894,2
2023/7/14,100017894,4
2023/3/5,100017894,1
2023/3/13,100017894,7
2022/10/12,100017894,15
2023/8/9,100017894,5
2023/7/25,100017894,22
2023/3/10,100017894,2
2023/6/21,100017894,14
2023/6/2,100017894,1
2023/3/25,100017894,1
2022/10/19,100017894,2
2023/7/13,100017894,2
2023/4/21,100017894,8
2023/5/6,100017894,4
2023/7/18,100017894,4
2023/7/31,100017894,7
2023/4/23,100017894,6
2023/6/13,100017894,6
2023/8/15,100017894,3
2023/4/9,100017894,4
2023/4/13,100017894,6
2023/3/19,100017894,1
2023/3/2,100017894,16
2023/2/4,100017894,5
2023/8/28,100017894,12
2023/8/8,100017894,7
2023/6/14,100017894,25
2023/5/4,100017894,7
2023/2/6,100017894,36
2023/2/27,100017894,5
2023/6/12,100017894,3
2022/10/21,100017894,2
2023/3/28,100017894,2
2022/10/14,100017894,4
2023/4/26,100017894,4
2023/8/29,100017894,11
2023/5/24,100017894,2
2023/4/3,100017894,3
2023/3/8,100017894,11
2023/8/18,100017894,4
2023/5/12,100017894,2
2022/11/17,100017894,1
2023/5/18,100017894,13
2023/9/1,100017894,3
2023/4/6,100017894,2
2023/3/9,100017894,5
2023/5/15,100017894,3
2023/6/30,100017894,14
2023/4/20,100017894,12
2023/2/14,100017894,5
2022/10/17,100017894,2
2023/2/12,100017894,1
2022/11/4,100017894,1
2023/4/16,100017894,1
2023/4/28,100017894,1
2023/6/16,100017894,7
2023/5/8,100017894,3
2023/7/24,100017894,10
2023/8/24,100017894,5
2023/6/8,100017894,4
2023/6/20,100017894,9
2023/7/6,100017894,4
2023/8/10,100017894,2
2023/2/19,100017894,17
2023/6/19,100017894,14
2023/7/10,100017894,10
2022/11/10,100017894,5
2023/7/12,100017894,5
2023/6/29,100017894,16
2023/7/28,100017894,6
2023/3/20,100017894,17
2023/8/31,100017894,10
2022/10/11,100017894,6
2023/7/5,100017894,16
2023/5/23,100017894,3
2023/8/21,100017894,5
2023/8/14,100017894,4
2023/2/26,100017894,10
2023/2/5,100017894,3
2023/6/27,100017894,18
2022/11/1,100017894,4
2023/2/22,100017894,45
2023/6/5,100017894,5
2023/2/18,100017894,7
2023/4/24,100017894,1
2023/7/19,100017894,4
2023/3/27,100017894,1
2023/7/1,100017894,1
2023/2/8,100017894,7
2023/3/16,100017894,4
2023/5/16,100017894,1
2023/3/6,100017894,22
2023/3/1,100017894,9
2023/4/19,100017894,4
2023/6/9,100017894,4
2023/8/2,100017894,6
2023/7/20,100017894,4
2023/2/17,100017894,3
2023/2/2,100017894,3
2023/2/25,100017894,11
2023/2/28,100017894,4
2023/7/4,100017894,13
2023/5/29,100017894,8
2023/6/28,100017894,20
2023/7/17,100017894,6
2023/3/22,100017894,5
2023/5/17,100017894,10
2023/3/30,100017894,9
2023/8/16,100017894,2
2023/8/7,100017894,1
2023/7/7,100017894,2
2023/6/15,100017894,20
2023/7/11,100017894,4
2023/7/26,100017894,20
2023/2/1,100017894,6
2023/2/3,100017894,3
2023/4/1,100017894,3
2023/6/25,100017894,2
2023/3/21,100017894,5
2023/5/30,100017894,7
2023/8/13,100017894,1
2023/6/1,100017894,3
2023/1/16,100017894,1
2023/5/31,100017894,4
2023/6/7,100017894,3
2022/11/12,100017894,1
2023/4/18,100017894,5
2023/2/15,100017894,5
2023/5/22,100017894,6
2023/2/21,100017894,24
2023/3/15,100017894,10
2023/3/14,100017894,4
2023/6/6,100017894,4
2023/3/4,100017894,2
2023/5/19,100017894,2
2023/8/23,100017894,8
2023/8/22,100017894,5
2023/3/17,100017929,1
2023/3/27,100017929,1
2023/2/1,100017929,1
2023/4/24,100017929,1
2023/8/8,100017929,2
2023/7/12,100017929,1
2023/2/15,100017929,1
2023/4/6,100017929,1
2023/6/8,100017929,2
2023/8/21,100017929,1
2023/3/16,100017929,1
2023/2/28,100017929,2
2023/7/17,100017929,1
2023/3/9,100017929,4
2023/8/18,100017929,1
2023/7/10,100017929,6
2023/3/10,100017929,2
2023/3/6,100017929,3
2023/5/17,100017929,6
2023/8/3,100017929,2
2023/8/30,100017929,2
2023/7/6,100017929,1
2023/6/15,100017929,1
2023/6/26,100017929,1
2023/7/26,100017929,1
2023/2/9,100017929,1
2023/8/15,100017929,1
2023/3/28,100017929,1
2023/8/29,100017929,5
2023/1/9,100017929,4
2023/1/17,100017929,2
2023/1/11,100017929,5
2023/5/19,100017929,3
2023/3/2,100017929,3
2023/8/16,100017929,1
2023/4/17,100017929,2
2023/3/21,100017929,3
2023/7/13,100017929,6
2023/3/13,100017929,3
2023/1/19,100017929,1
2023/3/7,100017929,4
2023/2/17,100017929,2
2023/4/28,100017929,2
2023/2/3,100017929,3
2023/6/25,100017929,2
2023/4/13,100017929,1
2023/3/20,100017929,2
2023/3/12,100017929,1
2023/8/10,100017929,2
2023/3/11,100017929,2
2023/4/18,100017929,1
2023/5/24,100017929,2
2023/3/14,100017929,2
2023/2/23,100017929,1
2023/3/31,100017929,1
2023/6/6,100017929,2
2023/7/19,100017929,3
2023/5/22,100017929,3
2023/5/18,100017929,1
2023/7/5,100017929,1
2023/7/24,100017929,1
2023/2/10,100017929,1
2023/5/29,100017929,1
2023/5/10,100017929,6
2023/2/20,100017929,3
2023/1/10,100017929,3
2023/5/25,100017929,1
2023/3/22,100017929,1
2023/4/23,100017929,1
2023/2/16,100017929,1
2023/2/2,100017929,3
2023/1/12,100017929,2
2023/4/10,100017929,1
2023/8/23,100017929,1
2023/5/4,100017929,2
2023/3/30,100017929,1
2023/4/8,100017929,1
2023/8/11,100017929,1
2023/4/3,100017929,3
2023/4/12,100017929,7
2023/2/13,100017929,7
2023/5/31,100017929,3
2023/4/4,100017929,1
2023/8/14,100017929,2
2023/7/31,100017929,1
2023/1/18,100017929,2
2023/5/26,100017929,4
2023/8/28,100017929,1
2023/3/29,100017929,1
2023/6/5,100017929,2
2023/4/7,100017929,1
2023/7/28,100017929,7
2023/3/23,100017929,1
2023/4/14,100017929,2
2023/8/31,100017929,4
2023/7/14,100017929,1
2023/4/11,100017929,2
2023/5/23,100017929,1
2023/2/21,100017929,2
2023/2/14,100017929,2
2023/4/20,100017929,1
2023/2/27,100017929,4
2023/3/1,100017929,4
2023/3/8,100017929,2
2023/5/8,100017929,2
2023/1/31,100017929,5
2023/6/16,100017929,2
2023/8/7,100017929,1
2023/3/15,100017929,1
2023/6/19,100017929,2
2023/2/22,100017929,1
2023/4/25,100017929,4
2023/8/25,100017929,2
2022/9/3,100017995,1
2023/6/27,100018010,3
2023/6/14,100018010,6
2023/6/26,100018010,1
2023/6/28,100018010,1
2023/6/15,100018010,3
2023/6/6,100018010,6
2023/6/25,100018010,1
2023/5/4,100018031,4
2023/5/7,100018031,1
2023/5/6,100018031,1
2023/6/6,100018031,1
2023/5/23,100018031,1
2023/5/5,100018031,1
2023/5/8,100018031,2
2023/5/28,100018031,3
2023/5/26,100018031,1
2023/5/29,100018031,2
2023/5/17,100018058,1
2023/3/22,100018058,3
2023/6/6,100018058,1
2023/7/12,100018058,1
2023/6/10,100018058,1
2023/5/16,100018058,1
2023/5/11,100018058,1
2022/10/10,1000181,2
2022/10/11,1000181,4
2022/10/13,1000181,5
2022/10/20,1000181,2
2022/11/1,1000181,2
2022/11/7,1000181,2
2022/10/18,1000181,1
2022/11/2,1000181,1
2022/10/25,1000181,1
2022/10/12,1000181,3
2022/10/17,1000181,1
2022/11/4,1000181,2
2023/7/21,100018154,6
2023/7/18,100018154,4
2023/7/6,100018154,10
2023/7/8,100018154,5
2023/7/27,100018154,1
2023/8/29,100018154,1
2023/6/29,100018154,2
2023/7/26,100018154,1
2023/6/30,100018154,1
2023/8/26,100018154,3
2023/7/11,100018154,10
2023/6/27,100018154,8
2023/7/14,100018154,1
2023/8/30,100018154,2
2023/8/25,100018154,12
2023/6/26,100018154,2
2023/6/28,100018154,3
2023/8/21,100018154,1
2023/8/31,100018154,3
2023/8/11,100018154,1
2023/8/23,100018154,6
2023/8/24,100018154,5
2023/7/28,100018179,2
2023/8/1,100018179,1
2023/7/27,100018179,1
2023/7/31,100018179,1
2023/8/15,100018179,1
2023/8/24,100018204,1
2023/8/13,100018204,1
2023/6/28,100018204,1
2023/7/16,100018204,1
2023/8/22,100018204,2
2023/7/12,100018204,1
2023/6/29,100018204,1
2023/7/21,100018204,1
2023/8/18,100018204,2
2023/7/13,100018204,2
2023/6/30,100018204,1
2023/7/18,100018204,1
2023/8/27,100018204,1
2023/8/28,100018204,1
2023/8/16,100018204,1
2023/8/5,100018204,1
2023/8/23,100018204,1
2023/7/11,100018204,1
2023/7/14,100018204,1
2023/5/30,100018285,1
2023/5/22,100018285,1
2023/5/10,100018285,2
2023/5/7,100018285,2
2023/4/14,100018300,1
2023/2/10,100018300,5
2023/1/30,100018300,1
2023/2/23,100018300,2
2023/2/21,100018300,3
2023/2/7,100018300,2
2023/2/3,100018300,1
2023/2/1,100018300,2
2023/2/16,100018300,6
2023/2/6,100018300,3
2023/4/10,100018300,7
2023/7/29,100018314,3
2023/6/14,100018314,2
2023/6/15,100018314,1
2023/8/6,100018314,1
2023/6/27,100018317,1
2023/2/24,100018340,2
2023/2/2,100018340,2
2023/2/3,100018340,1
2023/2/8,100018340,1
2022/9/7,100018340,1
2023/2/21,100018340,2
2023/2/4,100018340,1
2023/2/10,100018340,2
2023/2/7,100018340,2
2023/7/29,100018347,2
2023/7/23,100018347,1
2023/7/25,100018347,1
2023/8/8,100018347,2
2023/8/12,100018347,1
2023/4/3,100018384,1
2023/4/1,100018384,3
2023/4/5,100018384,1
2023/3/31,100018384,1
2023/4/11,100018384,1
2023/4/9,100018384,2
2023/4/10,100018384,1
2023/4/8,100018384,2
2023/4/6,100018384,1
2023/4/12,100018384,2
2023/4/15,100018384,1
2023/4/4,100018384,1
2023/8/3,100018393,5
2023/6/27,100018393,4
2023/8/16,100018393,2
2023/8/9,100018393,4
2023/5/29,100018393,5
2023/8/4,100018393,3
2023/7/25,100018393,2
2023/5/30,100018393,1
2023/7/16,100018393,1
2023/8/1,100018393,2
2023/8/30,100018393,2
2023/5/24,100018393,8
2023/6/26,100018393,2
2023/5/26,100018393,4
2023/7/5,100018393,5
2023/8/28,100018393,9
2023/8/5,100018393,3
2023/7/26,100018393,10
2023/7/31,100018393,1
2023/6/28,100018393,6
2023/6/29,100018393,2
2023/7/19,100018393,3
2023/8/8,100018393,2
2023/6/2,100018393,3
2023/6/21,100018393,6
2023/7/20,100018393,2
2023/7/27,100018393,3
2023/7/17,100018393,4
2023/7/1,100018393,2
2023/7/14,100018393,1
2023/8/7,100018393,1
2023/8/23,100018393,2
2023/7/18,100018393,1
2023/7/13,100018393,1
2023/6/30,100018393,1
2023/8/15,100018393,3
2023/8/25,100018393,7
2023/7/12,100018393,9
2023/8/27,100018393,3
2023/7/24,100018393,9
2023/5/25,100018393,10
2023/7/28,100018393,4
2023/2/14,100018411,1
2023/2/7,100018411,2
2023/3/18,100018411,1
2023/2/3,100018411,1
2023/2/13,100018411,2
2022/9/6,100018411,1
2023/3/30,100018411,1
2022/9/9,100018411,1
2023/2/27,100018411,1
2022/9/4,100018411,2
2023/2/2,100018411,1
2023/3/8,100018411,1
2023/3/10,100018411,1
2023/1/31,100018411,2
2023/1/30,100018411,7
2022/9/5,100018411,1
2023/3/9,100018411,1
2023/2/19,100018411,2
2023/4/28,100018421,1
2023/5/8,100018421,1
2023/5/2,100018421,1
2023/5/6,100018421,2
2023/4/30,100018421,2
2023/5/4,100018421,6
2023/5/10,100018421,1
2022/9/13,100018427,1
2023/2/6,100018427,1
2022/10/8,100018427,2
2023/6/29,100018427,1
2023/7/15,100018427,1
2023/7/1,100018427,1
2022/12/12,100018427,1
2023/3/5,100018427,1
2023/5/3,100018427,1
2022/11/27,100018427,1
2023/6/24,100018427,1
2023/6/27,100018427,1
2022/10/5,100018427,1
2023/4/10,100018427,1
2022/9/14,100018427,1
2023/4/27,100018427,1
2023/8/7,100018427,1
2022/11/17,100018427,1
2023/3/11,100018427,1
2023/8/14,100018427,1
2023/6/14,100018427,1
2023/1/30,100018427,1
2022/12/11,100018427,1
2023/3/10,100018427,1
2023/3/29,100018427,1
2023/3/7,100018427,1
2022/11/21,100018427,1
2022/10/3,100018427,1
2023/6/11,100018427,3
2022/10/7,100018427,1
2022/9/8,100018427,1
2023/8/2,100018427,1
2023/2/3,100018427,2
2023/6/17,100018510,1
2023/4/28,100018510,1
2023/6/12,100018510,2
2023/5/8,100018510,2
2023/6/19,100018510,1
2023/6/15,100018510,2
2023/4/27,100018510,2
2023/6/20,100018510,2
2023/5/5,100018510,3
2023/6/14,100018510,1
2023/5/6,100018510,1
2023/6/23,100018510,1
2023/5/7,100018510,1
2023/6/30,100018510,1
2023/7/6,100018510,1
2023/5/12,100018510,1
2023/7/3,100018510,1
2023/5/27,100018510,1
2023/5/30,100018510,1
2023/4/30,100018510,1
2023/5/2,100018510,1
2022/11/1,100018562,1
2022/10/25,100018562,2
2022/10/30,100018562,1
2022/10/27,100018562,2
2022/11/3,100018562,1
2022/11/11,100018562,1
2022/11/6,100018562,1
2022/11/7,100018562,1
2023/2/24,100018635,1
2023/2/23,100018635,1
2023/5/20,100018764,2
2023/6/9,100018764,1
2023/6/14,100018764,1
2023/6/7,100018764,1
2023/6/6,100018764,1
2022/10/10,100018764,4
2023/5/30,100018764,2
2023/6/8,100018764,1
2023/5/29,100018764,1
2023/5/18,100018764,1
2022/9/1,100018764,1
2023/5/19,100018764,1
2023/5/27,100018764,2
2023/3/26,100018917,1
2023/4/10,100018917,1
2023/2/21,100018917,2
2023/3/29,100018917,11
2022/11/23,100018917,1
2023/3/22,100018917,2
2023/1/31,100018917,2
2023/2/2,100018917,2
2023/7/4,100018917,6
2023/7/7,100018917,1
2023/7/24,100018917,1
2023/1/28,100018917,2
2023/7/3,100018917,2
2023/7/5,100018917,5
2023/4/21,100018917,1
2023/4/13,100018917,3
2022/9/18,100018917,4
2022/11/25,100018917,1
2022/9/21,100018917,10
2023/4/4,100018917,1
2022/11/28,100018917,1
2023/2/14,100018917,1
2023/4/6,100018917,1
2023/3/28,100018917,5
2022/9/20,100018917,18
2023/2/24,100018917,2
2023/4/14,100018917,4
2023/3/30,100018917,1
2022/11/24,100018917,1
2022/11/2,100018917,1
2023/2/1,100018917,2
2023/3/16,100018917,1
2023/2/13,100018917,2
2023/2/15,100018917,1
2022/9/23,100018917,4
2023/3/21,100018917,10
2023/4/24,100018917,4
2022/11/8,100018917,3
2022/9/1,100018917,4
2022/9/29,100018917,1
2022/10/10,100018917,1
2022/9/17,100018917,1
2023/5/17,100018917,1
2022/10/12,100018917,1
2022/11/22,100018917,1
2022/10/21,100018917,2
2022/10/7,100018917,1
2022/9/15,100018917,1
2023/2/16,100018917,1
2023/4/19,100018917,1
2023/2/28,100018917,1
2022/9/7,100018917,7
2023/3/20,100018917,6
2023/2/7,100018917,3
2022/12/2,100018917,1
2023/3/23,100018917,5
2022/9/8,100018917,2
2023/1/30,100018917,3
2023/7/18,100018917,2
2022/9/19,100018917,7
2022/10/18,100018917,1
2023/3/1,100018917,2
2023/4/23,100018917,1
2022/10/28,100018917,1
2023/1/29,100018917,4
2023/2/6,100018917,1
2022/11/30,100018917,1
2023/2/27,100018917,2
2023/3/9,100018917,1
2022/9/6,100018917,1
2022/10/11,100018917,2
2023/2/8,100018917,1
2023/2/23,100018917,1
2022/9/26,100018917,2
2023/4/17,100018917,5
2023/2/3,100018917,1
2023/3/13,100018917,1
2023/3/27,100018917,7
2022/11/21,100018917,1
2022/9/22,100018917,5
2023/2/20,100018917,3
2023/4/12,100018917,2
2023/2/9,100018917,1
2023/3/15,100018917,1
2022/9/9,100018917,4
2022/10/8,100018917,1
2022/10/31,100018917,2
2022/9/2,100018917,4
2023/4/15,100018917,1
2023/8/25,100018920,1
2023/7/18,100018920,1
2023/2/6,100018930,2
2023/4/7,100018930,1
2023/4/16,100018930,2
2023/2/16,100018930,2
2023/3/13,100018930,1
2023/7/18,100018930,3
2023/2/3,100018930,1
2023/6/30,100018930,2
2023/2/22,100018930,1
2023/7/31,100018930,2
2023/6/28,100018930,2
2023/2/24,100018930,2
2023/3/15,100018930,1
2022/10/13,100018930,1
2023/8/16,100018930,1
2023/8/17,100018930,1
2023/6/9,100018930,1
2022/9/29,100018930,1
2023/7/19,100018930,3
2022/11/7,100018930,1
2022/11/2,100018930,1
2023/7/21,100018930,1
2022/11/16,100018930,2
2023/3/16,100018930,2
2023/2/7,100018930,1
2023/3/6,100018930,1
2023/4/24,100018930,1
2023/6/2,100018930,2
2022/10/27,100018930,1
2023/2/1,100018930,2
2023/2/20,100018930,6
2023/6/8,100018930,1
2023/6/5,100018930,6
2023/8/2,100018930,1
2022/9/28,100018930,2
2023/8/8,100018930,1
2023/8/28,100018930,1
2023/6/1,100018930,1
2022/10/31,100018930,1
2023/6/20,100018930,1
2023/6/25,100018930,3
2023/7/7,100018930,2
2023/6/26,100018930,2
2023/3/31,100018930,1
2023/6/12,100018930,3
2023/4/25,100018930,1
2023/6/27,100018930,1
2023/7/11,100018930,4
2023/2/8,100018930,2
2023/2/9,100018930,3
2023/3/7,100018930,5
2023/7/17,100018930,2
2023/1/19,100018930,1
2023/6/14,100018930,3
2022/10/29,100018930,1
2022/12/9,100018930,1
2023/8/10,100018930,1
2023/6/13,100018930,1
2023/3/8,100018930,2
2022/9/5,100018930,1
2023/2/2,100018930,4
2023/3/17,100018930,1
2022/11/9,100018930,3
2023/8/11,100018930,1
2023/6/7,100018930,4
2023/1/31,100018930,1
2023/1/20,100018930,1
2023/2/23,100018930,2
2023/2/14,100018930,2
2023/7/12,100018930,4
2023/1/30,100018930,1
2023/8/30,100018930,1
2022/11/1,100018930,2
2023/2/13,100018930,1
2023/6/6,100018930,4
